158	293
160	293
160	295
161	295
161	296
163	296
163	297
164	297
164	298
165	298
165	299
166	299
166	301
167	301
167	302
168	302
168	303
170	303
170	304
171	304
171	306
173	306
173	307
174	307
174	311
175	311
175	313
176	313
176	314
177	314
177	315
179	315
179	316
181	316
181	317
185	317
185	318
187	318
187	319
188	319
188	321
189	321
189	322
190	322
190	323
191	323
191	324
192	324
192	326
194	326
194	327
195	327
195	328
197	328
197	329
198	329
198	330
199	330
199	331
200	331
200	332
202	332
202	333
207	333
207	332
209	332
209	331
212	331
212	330
213	330
213	329
214	329
214	328
215	328
215	327
216	327
216	326
217	326
217	325
218	325
218	323
219	323
219	322
220	322
220	323
222	323
222	324
221	324
221	325
220	325
220	326
219	326
219	327
218	327
218	328
217	328
217	329
216	329
216	330
215	330
215	331
214	331
214	333
213	333
213	334
212	334
212	335
211	335
211	336
210	336
210	337
208	337
208	338
200	338
200	337
197	337
197	336
196	336
196	335
195	335
195	334
194	334
194	333
193	333
193	332
192	332
192	331
191	331
191	330
188	330
188	329
186	329
186	328
185	328
185	327
184	327
184	326
183	326
183	324
181	324
181	323
177	323
177	322
176	322
176	321
174	321
174	319
173	319
173	318
171	318
171	317
170	317
170	316
169	316
169	312
168	312
168	311
167	311
167	309
166	309
166	307
165	307
165	306
164	306
164	305
163	305
163	304
162	304
162	303
161	303
161	302
160	302
160	301
159	301
159	300
157	300
157	299
156	299
156	298
153	298
153	297
151	297
151	296
150	296
150	295
147	295
147	294
141	294
141	293
139	293
139	292
137	292
137	290
136	290
136	288
135	288
135	287
134	287
134	285
133	285
133	284
132	284
132	283
131	283
131	282
130	282
130	281
129	281
129	280
128	280
128	279
126	279
126	277
125	277
125	275
124	275
124	274
123	274
123	272
121	272
121	271
120	271
120	270
110	270
110	269
109	269
109	267
108	267
108	264
109	264
109	259
108	259
108	253
107	253
107	247
106	247
106	240
105	240
105	232
104	232
104	220
103	220
103	212
102	212
102	199
103	199
103	162
104	162
104	155
105	155
105	149
106	149
106	127
107	127
107	117
108	117
108	107
109	107
109	102
110	102
110	97
111	97
111	93
112	93
112	87
111	87
111	86
112	86
112	84
113	84
113	80
114	80
114	79
115	79
115	77
116	77
116	76
106	76
106	75
104	75
104	74
101	74
101	73
100	73
100	72
98	72
98	71
95	71
95	70
94	70
94	69
92	69
92	68
90	68
90	67
87	67
87	66
83	66
83	65
80	65
80	64
79	64
79	63
78	63
78	60
81	60
81	61
83	61
83	60
86	60
86	61
90	61
90	62
93	62
93	63
94	63
94	64
97	64
97	65
99	65
99	66
101	66
101	67
103	67
103	68
105	68
105	69
108	69
108	70
112	70
112	71
127	71
127	70
129	70
129	69
134	69
134	70
135	70
135	75
134	75
134	76
132	76
132	77
128	77
128	78
120	78
120	79
119	79
119	81
118	81
118	85
117	85
117	93
116	93
116	101
115	101
115	104
114	104
114	105
115	105
115	106
114	106
114	112
113	112
113	124
112	124
112	137
111	137
111	139
112	139
112	140
111	140
111	149
110	149
110	150
111	150
111	152
110	152
110	159
109	159
109	166
108	166
108	168
109	168
109	169
108	169
108	181
109	181
109	191
108	191
108	201
107	201
107	202
108	202
108	203
107	203
107	209
108	209
108	216
109	216
109	229
110	229
110	230
109	230
109	232
110	232
110	236
111	236
111	237
110	237
110	238
111	238
111	247
112	247
112	253
113	253
113	259
114	259
114	263
115	263
115	264
119	264
119	265
120	265
120	264
121	264
121	265
122	265
122	266
123	266
123	267
124	267
124	268
125	268
125	269
126	269
126	270
127	270
127	271
128	271
128	272
129	272
129	273
131	273
131	274
132	274
132	276
133	276
133	277
134	277
134	278
135	278
135	279
136	279
136	281
137	281
137	282
138	282
138	283
139	283
139	284
140	284
140	285
141	285
141	286
142	286
142	287
143	287
143	286
144	286
144	287
148	287
148	288
149	288
149	289
151	289
151	290
153	290
153	291
156	291
156	292
158	292
703	614
701	614
701	615
698	615
698	616
696	616
696	617
693	617
693	618
692	618
692	619
686	619
686	618
681	618
681	617
679	617
679	616
662	616
662	615
655	615
655	616
654	616
654	615
652	615
652	616
651	616
651	615
649	615
649	616
643	616
643	615
640	615
640	614
631	614
631	613
629	613
629	614
623	614
623	613
622	613
622	607
621	607
621	604
620	604
620	599
619	599
619	593
618	593
618	591
619	591
619	586
620	586
620	585
619	585
619	584
620	584
620	580
621	580
621	579
620	579
620	578
621	578
621	577
620	577
620	570
619	570
619	558
618	558
618	549
619	549
619	548
618	548
618	547
617	547
617	546
616	546
616	545
615	545
615	544
614	544
614	543
613	543
613	541
611	541
611	540
609	540
609	541
608	541
608	540
607	540
607	539
606	539
606	537
605	537
605	536
606	536
606	534
605	534
605	529
604	529
604	527
603	527
603	525
602	525
602	522
601	522
601	521
597	521
597	520
596	520
596	519
595	519
595	510
594	510
594	509
593	509
593	508
592	508
592	507
591	507
591	506
590	506
590	505
589	505
589	506
588	506
588	505
587	505
587	506
585	506
585	505
584	505
584	504
583	504
583	503
582	503
582	502
581	502
581	500
579	500
579	499
573	499
573	500
572	500
572	502
571	502
571	504
570	504
570	505
567	505
567	506
561	506
561	505
560	505
560	506
559	506
559	505
543	505
543	504
540	504
540	503
539	503
539	504
531	504
531	503
529	503
529	502
527	502
527	501
518	501
518	500
515	500
515	499
508	499
508	500
501	500
501	499
500	499
500	500
497	500
497	499
493	499
493	498
489	498
489	499
488	499
488	498
485	498
485	497
482	497
