342	513
343	513
343	514
344	514
344	526
343	526
343	529
342	529
342	532
341	532
341	536
340	536
340	537
341	537
341	538
340	538
340	550
339	550
339	551
340	551
340	563
341	563
341	564
340	564
340	576
341	576
341	583
342	583
342	585
341	585
341	604
342	604
342	606
341	606
341	612
340	612
340	613
341	613
341	616
342	616
342	617
341	617
341	618
342	618
342	622
343	622
343	631
344	631
344	643
345	643
345	645
344	645
344	647
345	647
345	648
348	648
348	649
367	649
367	648
369	648
369	649
371	649
371	648
375	648
375	647
380	647
380	648
383	648
383	647
394	647
394	648
395	648
395	647
397	647
397	648
401	648
401	649
417	649
417	650
421	650
421	651
423	651
423	652
424	652
424	653
425	653
425	654
426	654
426	655
427	655
427	657
428	657
428	658
429	658
429	660
431	660
431	662
432	662
432	663
433	663
433	664
434	664
434	665
435	665
435	667
436	667
436	668
437	668
437	669
448	669
448	670
455	670
455	671
456	671
456	670
457	670
457	671
459	671
459	672
468	672
468	674
471	674
471	677
472	677
472	678
474	678
474	680
475	680
475	685
476	685
476	688
475	688
475	691
476	691
476	696
477	696
477	698
478	698
478	699
479	699
479	704
480	704
480	706
481	706
481	707
483	707
483	709
484	709
484	710
488	710
488	711
492	711
492	710
496	710
496	711
497	711
497	710
499	710
499	711
505	711
505	712
510	712
510	713
511	713
511	712
515	712
515	710
516	710
516	708
517	708
517	706
518	706
518	705
519	705
519	703
520	703
520	702
521	702
521	699
522	699
522	698
523	698
523	697
524	697
524	696
525	696
525	695
530	695
530	694
532	694
532	693
533	693
533	692
534	692
534	691
536	691
536	690
537	690
537	689
539	689
539	688
540	688
540	687
541	687
541	686
543	686
543	685
554	685
554	684
562	684
562	683
564	683
564	684
565	684
565	686
564	686
564	690
563	690
563	695
562	695
562	696
563	696
563	698
564	698
564	700
567	700
567	703
568	703
568	710
569	710
569	714
570	714
570	716
569	716
569	718
570	718
570	720
569	720
569	722
570	722
570	725
569	725
569	739
568	739
568	749
569	749
569	751
572	751
572	752
574	752
574	753
578	753
578	755
577	755
577	761
578	761
578	763
577	763
577	770
576	770
576	772
575	772
575	773
576	773
576	776
577	776
577	777
578	777
578	778
580	778
580	777
583	777
583	778
587	778
587	779
588	779
588	778
589	778
589	779
590	779
590	778
592	778
592	781
593	781
593	782
600	782
600	783
603	783
603	782
604	782
604	781
606	781
606	780
607	780
607	779
611	779
611	778
613	778
613	777
621	777
621	778
624	778
624	779
626	779
626	780
629	780
629	781
630	781
630	782
631	782
631	783
632	783
632	784
633	784
633	785
634	785
634	788
635	788
635	789
636	789
636	791
637	791
637	794
638	794
638	798
639	798
639	815
638	815
638	818
637	818
637	828
636	828
636	833
635	833
635	835
634	835
634	840
633	840
633	841
635	841
635	842
636	842
636	843
638	843
638	844
639	844
639	843
644	843
644	842
646	842
646	843
649	843
649	844
651	844
651	845
655	845
655	846
656	846
656	847
658	847
658	848
659	848
659	849
660	849
660	850
661	850
661	851
663	851
663	853
664	853
664	855
665	855
665	858
666	858
666	860
667	860
667	861
669	861
669	862
671	862
671	863
672	863
672	865
673	865
673	866
676	866
676	867
677	867
677	866
681	866
681	865
683	865
683	863
684	863
684	861
685	861
685	859
686	859
686	857
685	857
685	856
686	856
686	850
685	850
685	849
686	849
686	845
687	845
687	843
688	843
688	842
689	842
689	840
690	840
690	839
691	839
691	837
692	837
692	836
693	836
693	835
694	835
694	834
695	834
695	833
696	833
696	832
697	832
697	830
698	830
698	828
710	828
710	829
713	829
713	831
715	831
715	832
716	832
716	834
717	834
717	835
718	835
718	836
719	836
719	837
720	837
720	838
725	838
725	840
726	840
726	841
727	841
727	842
729	842
729	843
730	843
730	842
731	842
731	841
735	841
735	842
737	842
737	843
739	843
739	844
741	844
741	845
743	845
743	846
745	846
745	847
747	847
747	848
749	848
749	849
751	849
751	850
752	850
752	851
753	851
753	852
755	852
755	853
757	853
757	854
758	854
758	855
760	855
760	857
762	857
762	859
763	859
763	860
765	860
765	861
766	861
766	862
769	862
769	860
770	860
770	859
775	859
775	860
779	860
779	859
789	859
789	860
793	860
793	861
794	861
794	862
799	862
799	861
804	861
804	862
805	862
805	861
811	861
811	860
812	860
812	861
814	861
814	862
824	862
824	861
827	861
827	859
829	859
829	858
830	858
830	857
831	857
831	856
832	856
832	855
833	855
833	853
835	853
835	852
838	852
838	851
839	851
839	850
840	850
840	849
841	849
841	846
840	846
840	844
841	844
841	843
842	843
842	839
843	839
843	837
844	837
844	835
846	835
846	834
847	834
847	835
852	835
852	834
863	834
863	835
866	835
866	836
868	836
868	835
870	835
870	836
877	836
877	835
887	835
887	836
890	836
890	837
893	837
893	838
896	838
896	839
897	839
897	840
898	840
898	841
899	841
899	846
900	846
900	851
899	851
899	857
898	857
898	858
899	858
899	867
898	867
898	874
897	874
897	876
898	876
898	883
897	883
897	884
898	884
898	886
897	886
897	892
896	892
896	896
897	896
897	897
898	897
898	898
902	898
902	899
905	899
905	898
906	898
906	899
908	899
908	900
911	900
911	901
913	901
913	902
914	902
914	903
915	903
915	904
916	904
916	906
917	906
917	907
918	907
918	908
919	908
919	909
920	909
920	912
921	912
921	916
920	916
920	918
919	918
919	920
920	920
920	922
921	922
921	923
930	923
930	924
931	924
931	925
932	925
932	926
933	926
933	925
935	925
935	926
937	926
937	925
939	925
939	924
944	924
944	923
946	923
946	924
948	924
948	923
950	923
950	922
953	922
953	921
956	921
956	920
960	920
960	919
961	919
961	920
964	920
964	921
966	921
966	920
973	920
973	918
974	918
974	916
975	916
975	913
976	913
976	909
979	909
979	908
977	908
977	907
979	907
979	906
980	906
980	905
981	905
981	904
983	904
983	903
985	903
985	902
986	902
986	901
990	901
990	900
992	900
992	898
993	898
993	896
994	896
994	895
995	895
995	893
996	893
996	892
997	892
997	891
998	891
998	890
999	890
999	889
1000	889
1000	888
1001	888
1001	887
1002	887
1002	883
1003	883
1003	880
1004	880
1004	878
1005	878
1005	875
1006	875
1006	874
1008	874
1008	873
1009	873
1009	871
1010	871
1010	869
1011	869
1011	868
1014	868
1014	866
1013	866
1013	865
1014	865
1014	861
1015	861
1015	859
1014	859
1014	857
1015	857
1015	856
1019	856
1019	855
1021	855
1021	854
1027	854
1027	855
1030	855
1030	856
1033	856
1033	857
1035	857
1035	858
1036	858
1036	859
1037	859
1037	860
1046	860
1046	861
1049	861
1049	862
1053	862
1053	863
1055	863
1055	864
1056	864
1056	865
