3148	277
3149	277
3149	278
3151	278
3151	279
3152	279
3152	280
3155	280
3155	281
3156	281
3156	282
3157	282
3157	283
3159	283
3159	284
3160	284
3160	285
3162	285
3162	286
3163	286
3163	287
3165	287
3165	288
3167	288
3167	289
3168	289
3168	290
3169	290
3169	291
3172	291
3172	292
3173	292
3173	293
3174	293
3174	294
3176	294
3176	295
3177	295
3177	296
3180	296
3180	297
3181	297
3181	298
3182	298
3182	299
3188	299
3188	300
3189	300
3189	301
3191	301
3191	302
3192	302
3192	303
3196	303
3196	304
3197	304
3197	305
3198	305
3198	306
3199	306
3199	308
3204	308
3204	309
3205	309
3205	310
3206	310
3206	311
3207	311
3207	312
3208	312
3208	313
3209	313
3209	314
3211	314
3211	315
3212	315
3212	316
3213	316
3213	317
3214	317
3214	318
3215	318
3215	319
3216	319
3216	320
3217	320
3217	321
3221	321
3221	322
3222	322
3222	323
3223	323
3223	324
3224	324
3224	325
3225	325
3225	326
3226	326
3226	327
3228	327
3228	328
3229	328
3229	329
3230	329
3230	331
3232	331
3232	332
3233	332
3233	333
3234	333
3234	334
3235	334
3235	335
3237	335
3237	336
3238	336
3238	337
3267	337
3267	336
3271	336
3271	335
3275	335
3275	334
3288	334
3288	333
3298	333
3298	332
3303	332
3303	331
3304	331
3304	330
3309	330
3309	329
3311	329
3311	328
3312	328
3312	327
3314	327
3314	326
3315	326
3315	325
3316	325
3316	324
3317	324
3317	323
3318	323
3318	322
3321	322
3321	321
3322	321
3322	320
3323	320
3323	319
3324	319
3324	318
3326	318
3326	317
3327	317
3327	316
3330	316
3330	315
3331	315
3331	314
3332	314
3332	313
3335	313
3335	312
3338	312
3338	311
3339	311
3339	310
3341	310
3341	309
3342	309
3342	308
3343	308
3343	307
3344	307
3344	306
3347	306
3347	305
3348	305
3348	304
3351	304
3351	303
3352	303
3352	302
3354	302
3354	301
3358	301
3358	300
3363	300
3363	301
3364	301
3364	302
3365	302
3365	306
3364	306
3364	307
3363	307
3363	308
3361	308
3361	309
3358	309
3358	310
3355	310
3355	311
3354	311
3354	312
3351	312
3351	313
3350	313
3350	314
3348	314
3348	315
3347	315
3347	316
3346	316
3346	317
3344	317
3344	318
3342	318
3342	319
3341	319
3341	320
3338	320
3338	321
3335	321
3335	322
3334	322
3334	323
3333	323
3333	324
3330	324
3330	325
3329	325
3329	326
3327	326
3327	327
3326	327
3326	328
3325	328
3325	329
3324	329
3324	330
3322	330
3322	331
3321	331
3321	332
3320	332
3320	333
3319	333
3319	334
3318	334
3318	335
3316	335
3316	336
3314	336
3314	337
3312	337
3312	338
3307	338
3307	339
3306	339
3306	340
3301	340
3301	341
3292	341
3292	342
3279	342
3279	343
3275	343
3275	344
3270	344
3270	345
3235	345
3235	344
3234	344
3234	343
3231	343
3231	342
3230	342
3230	341
3229	341
3229	340
3228	340
3228	339
3227	339
3227	338
3226	338
3226	337
3225	337
3225	336
3224	336
3224	335
3223	335
3223	334
3222	334
3222	333
3221	333
3221	332
3220	332
3220	331
3219	331
3219	330
3218	330
3218	329
3214	329
3214	328
3212	328
3212	327
3211	327
3211	326
3210	326
3210	325
3209	325
3209	324
3208	324
3208	323
3207	323
3207	322
3205	322
3205	321
3204	321
3204	320
3203	320
3203	319
3202	319
3202	318
3201	318
3201	317
3200	317
3200	316
3196	316
3196	315
3195	315
3195	314
3194	314
3194	313
3193	313
3193	312
3192	312
3192	311
3189	311
3189	310
3188	310
3188	309
3185	309
3185	308
3184	308
3184	307
3179	307
3179	306
3178	306
3178	305
3177	305
3177	304
3174	304
3174	303
3173	303
3173	302
3169	302
3169	301
3168	301
3168	300
3167	300
3167	299
3166	299
3166	298
3165	298
3165	297
3164	297
3164	296
3162	296
3162	295
3160	295
3160	294
3159	294
3159	293
3156	293
3156	292
3155	292
3155	291
3154	291
3154	290
3153	290
3153	289
3152	289
3152	288
3149	288
3149	287
3148	287
3148	286
3146	286
3146	285
3145	285
3145	284
3144	284
3144	283
3143	283
3143	282
3141	282
3141	281
3138	281
3138	280
3136	280
3136	279
3079	279
3079	280
3076	280
3076	281
3074	281
3074	282
3072	282
3072	283
3071	283
3071	284
3070	284
3070	285
3067	285
3067	286
3063	286
3063	287
3062	287
3062	288
3059	288
3059	289
3055	289
3055	290
3054	290
3054	291
3048	291
3048	292
3043	292
3043	293
3042	293
3042	294
3041	294
3041	295
3038	295
3038	296
3036	296
3036	297
3035	297
3035	298
3034	298
3034	299
3030	299
3030	300
3029	300
3029	301
3027	301
3027	302
2977	302
2977	301
2972	301
2972	300
2971	300
2971	299
2965	299
2965	298
2964	298
2964	297
2960	297
2960	296
2959	296
2959	295
2957	295
2957	294
2954	294
2954	293
2950	293
2950	292
2949	292
2949	291
2947	291
2947	290
2944	290
2944	289
2943	289
2943	288
2942	288
2942	287
2940	287
2940	286
2935	286
2935	285
2933	285
2933	284
2906	284
2906	285
2905	285
2905	286
2896	286
2896	287
2892	287
2892	288
2891	288
2891	289
2881	289
2881	290
2849	290
2849	289
2843	289
2843	288
2842	288
2842	287
2839	287
2839	286
2834	286
2834	285
2817	285
2817	284
2816	284
2816	283
2815	283
2815	282
2813	282
2813	281
2811	281
2811	280
2810	280
2810	279
2808	279
2808	278
2801	278
2801	277
2798	277
2798	276
2797	276
2797	275
2789	275
2789	274
2788	274
2788	273
2787	273
2787	272
2785	272
2785	271
2783	271
2783	270
2782	270
2782	269
2780	269
2780	268
2779	268
2779	267
2778	267
2778	266
2775	266
2775	265
2764	265
2764	266
2758	266
2758	267
2737	267
2737	268
2736	268
2736	269
2735	269
2735	270
2734	270
2734	271
2732	271
2732	272
2731	272
2731	273
2730	273
2730	274
2729	274
2729	275
2728	275
2728	276
2727	276
2727	278
2726	278
2726	279
2725	279
2725	280
2724	280
2724	282
2723	282
2723	283
2722	283
2722	285
2721	285
2721	286
2720	286
2720	287
2719	287
2719	288
2718	288
2718	289
2717	289
2717	292
2716	292
2716	298
2715	298
2715	300
2714	300
2714	304
2713	304
2713	305
2712	305
2712	306
2711	306
2711	328
2710	328
2710	329
2709	329
2709	330
2708	330
2708	357
2707	357
2707	358
2706	358
2706	360
2705	360
2705	362
2704	362
2704	363
2703	363
2703	366
2702	366
2702	372
2701	372
2701	373
2700	373
2700	374
2699	374
2699	375
2697	375
2697	376
2691	376
2691	377
2684	377
2684	378
2681	378
2681	379
2680	379
2680	380
2679	380
2679	381
2678	381
2678	382
2672	382
2672	383
2671	383
2671	384
2668	384
2668	385
2666	385
2666	386
2665	386
2665	387
2645	387
2645	388
2641	388
2641	389
2640	389
2640	390
2639	390
2639	391
2637	391
2637	392
2636	392
2636	393
2633	393
2633	394
2632	394
2632	395
2631	395
2631	396
2630	396
2630	397
2629	397
2629	398
2624	398
2624	399
2623	399
2623	400
2619	400
2619	401
2618	401
2618	402
2617	402
2617	403
2616	403
2616	405
2615	405
2615	415
2617	415
2617	416
2618	416
2618	417
2619	417
2619	425
2618	425
2618	426
2617	426
2617	427
2616	427
2616	428
2615	428
2615	433
2614	433
2614	435
2613	435
2613	436
2612	436
2612	442
2611	442
2611	446
2610	446
2610	450
2609	450
2609	476
2610	476
2610	477
2611	477
2611	486
2612	486
2612	487
2613	487
2613	491
2614	491
2614	495
2615	495
2615	496
2616	496
2616	497
2617	497
2617	498
2618	498
2618	499
2619	499
2619	548
2618	548
2618	549
2617	549
2617	562
2616	562
2616	565
2615	565
2615	570
2614	570
2614	613
2615	613
2615	627
2614	627
2614	628
2613	628
2613	640
2612	640
2612	663
2611	663
2611	664
2610	664
2610	668
2609	668
2609	676
2608	676
2608	677
2607	677
2607	679
2606	679
2606	687
2605	687
2605	688
2604	688
2604	695
2603	695
2603	697
2602	697
2602	699
2601	699
2601	700
2600	700
2600	705
2599	705
2599	706
2598	706
2598	719
2597	719
2597	728
2596	728
2596	739
2595	739
2595	741
2594	741
2594	742
2593	742
2593	743
2590	743
2590	744
2588	744
2588	746
2587	746
2587	747
2586	747
2586	750
2585	750
2585	751
2584	751
2584	754
2583	754
2583	760
2582	760
2582	761
2581	761
2581	762
2580	762
2580	763
2578	763
2578	764
2575	764
2575	765
2529	765
2529	766
2528	766
2528	767
2527	767
2527	768
2524	768
2524	769
2523	769
2523	770
2519	770
2519	771
2518	771
2518	772
2506	772
2506	773
2500	773
2500	774
2499	774
2499	775
2498	775
2498	776
2496	776
2496	777
2472	777
2472	776
2471	776
2471	775
2465	775
2465	774
2462	774
2462	773
2456	773
2456	772
2454	772
2454	771
2453	771
2453	770
2451	770
2451	769
2449	769
2449	768
2446	768
2446	767
2445	767
2445	766
2444	766
2444	765
2442	765
2442	764
2440	764
2440	763
2439	763
2439	762
2438	762
2438	761
2437	761
2437	758
2436	758
2436	757
2435	757
2435	756
2434	756
2434	755
2433	755
2433	754
2432	754
2432	753
2431	753
2431	751
2397	751
2397	750
2396	750
2396	749
2394	749
2394	748
2393	748
2393	747
2392	747
2392	746
2391	746
2391	745
2389	745
2389	744
2388	744
2388	743
2386	743
2386	742
2385	742
2385	741
2383	741
2383	740
2382	740
2382	739
2381	739
2381	738
2379	738
2379	737
2378	737
2378	736
2377	736
2377	735
2376	735
2376	734
2374	734
2374	733
2373	733
2373	732
2372	732
2372	731
2371	731
2371	699
2370	699
2370	698
2369	698
2369	695
2368	695
2368	694
2367	694
2367	689
2366	689
2366	688
2365	688
2365	687
2364	687
2364	684
2363	684
2363	681
2362	681
2362	680
2361	680
2361	677
2360	677
2360	674
2357	674
2357	673
2352	673
2352	672
2351	672
2351	671
2343	671
2343	670
2342	670
2342	669
2340	669
2340	668
2339	668
2339	667
2338	667
2338	663
2337	663
2337	661
2336	661
2336	660
2335	660
2335	659
2334	659
2334	658
2333	658
2333	657
2332	657
2332	656
2331	656
2331	655
2328	655
2328	654
2327	654
2327	653
2326	653
2326	646
2325	646
2325	644
2324	644
2324	643
2323	643
2323	636
2322	636
2322	635
2321	635
2321	634
2320	634
2320	632
2319	632
2319	631
2318	631
2318	629
2317	629
2317	628
2316	628
2316	627
2315	627
2315	625
2314	625
2314	624
2313	624
2313	623
2312	623
2312	612
2311	612
2311	611
2308	611
2308	610
2306	610
2306	609
2305	609
2305	608
2303	608
2303	607
2293	607
2293	606
2292	606
2292	605
2285	605
