250	447
252	447
252	448
254	448
254	447
258	447
258	448
262	448
262	449
266	449
266	450
270	450
270	451
272	451
272	452
273	452
273	453
276	453
276	455
277	455
277	456
278	456
278	458
279	458
279	459
280	459
280	460
281	460
281	462
282	462
282	464
283	464
283	467
284	467
284	469
285	469
285	489
284	489
284	499
283	499
283	500
284	500
284	505
285	505
285	507
284	507
284	519
283	519
283	527
282	527
282	529
283	529
283	537
282	537
282	540
283	540
283	542
284	542
284	543
288	543
288	544
290	544
290	545
292	545
292	546
296	546
296	547
297	547
297	548
298	548
298	549
299	549
299	550
300	550
300	551
301	551
301	552
302	552
302	553
303	553
303	555
304	555
304	557
305	557
305	558
306	558
306	560
309	560
309	561
310	561
310	562
313	562
313	561
315	561
315	562
317	562
317	561
320	561
320	562
322	562
322	561
326	561
326	562
332	562
332	563
333	563
333	562
334	562
334	563
340	563
340	564
341	564
341	563
342	563
342	564
350	564
350	565
355	565
355	566
356	566
356	567
358	567
358	568
360	568
360	569
363	569
363	570
364	570
364	572
365	572
365	573
366	573
366	574
367	574
367	575
368	575
368	577
369	577
369	578
370	578
370	580
371	580
371	581
372	581
372	582
373	582
373	584
374	584
374	585
377	585
377	586
380	586
380	585
382	585
382	586
387	586
387	587
389	587
389	586
391	586
391	587
397	587
397	586
398	586
398	585
399	585
399	586
400	586
400	584
401	584
401	583
404	583
404	582
407	582
407	583
408	583
408	582
412	582
412	583
417	583
417	584
418	584
418	583
420	583
420	584
421	584
421	585
425	585
425	586
426	586
426	587
429	587
429	588
430	588
430	589
432	589
432	590
434	590
434	591
437	591
437	590
438	590
438	591
439	591
439	590
441	590
441	589
447	589
447	590
448	590
448	589
449	589
449	590
450	590
450	589
452	589
452	590
458	590
458	589
460	589
460	588
463	588
463	587
464	587
464	586
465	586
465	585
468	585
468	584
469	584
469	583
471	583
471	582
474	582
474	581
476	581
476	583
477	583
477	585
478	585
478	587
476	587
476	588
477	588
477	589
478	589
478	590
479	590
479	593
480	593
480	598
481	598
481	601
480	601
480	602
481	602
481	604
480	604
480	606
481	606
481	607
482	607
482	610
483	610
483	612
482	612
482	615
483	615
483	619
484	619
484	620
485	620
485	632
484	632
484	634
485	634
485	635
487	635
487	638
488	638
488	639
489	639
489	640
499	640
499	641
501	641
501	640
504	640
504	641
507	641
507	642
518	642
518	643
522	643
522	644
528	644
528	645
530	645
530	646
532	646
532	647
533	647
533	649
538	649
538	650
542	650
542	651
546	651
546	650
548	650
548	651
551	651
551	652
552	652
552	653
556	653
556	654
557	654
557	655
572	655
572	656
580	656
580	657
584	657
584	656
587	656
587	655
590	655
590	654
604	654
604	655
607	655
607	654
624	654
624	655
626	655
626	656
630	656
630	657
634	657
634	658
637	658
637	659
640	659
640	660
642	660
642	661
646	661
646	662
651	662
651	663
652	663
652	664
658	664
658	665
663	665
663	666
664	666
664	667
665	667
665	668
666	668
666	669
677	669
677	668
678	668
678	667
687	667
687	668
688	668
688	667
693	667
693	666
694	666
694	665
695	665
695	661
694	661
694	655
693	655
693	654
694	654
694	647
693	647
693	645
692	645
692	644
693	644
693	642
692	642
692	636
691	636
691	622
692	622
692	618
693	618
693	614
694	614
694	612
695	612
695	609
696	609
696	607
697	607
697	605
698	605
698	604
699	604
699	603
700	603
700	602
701	602
701	601
702	601
702	599
704	599
704	598
706	598
706	597
708	597
708	596
719	596
719	595
724	595
724	594
727	594
727	593
728	593
728	594
733	594
733	593
736	593
736	594
740	594
740	593
743	593
743	592
747	592
747	593
748	593
748	592
750	592
750	593
761	593
761	594
762	594
762	595
763	595
763	594
764	594
764	595
765	595
765	596
768	596
768	597
770	597
770	598
772	598
772	599
773	599
773	600
776	600
776	601
777	601
777	602
779	602
779	604
781	604
781	605
782	605
782	606
785	606
785	607
786	607
786	610
787	610
787	612
788	612
788	613
790	613
790	615
791	615
791	616
792	616
792	619
793	619
793	620
794	620
794	621
795	621
795	623
796	623
796	624
797	624
797	625
799	625
799	628
800	628
800	629
801	629
801	630
802	630
802	632
803	632
803	633
806	633
806	632
808	632
808	633
810	633
810	632
811	632
811	631
812	631
812	630
813	630
813	629
816	629
816	628
824	628
824	627
830	627
830	628
833	628
833	627
835	627
835	625
836	625
836	623
839	623
839	622
841	622
841	623
842	623
842	622
843	622
843	621
845	621
845	620
850	620
850	619
856	619
856	618
864	618
864	617
866	617
866	618
868	618
868	616
870	616
870	615
875	615
875	614
880	614
880	613
884	613
884	612
885	612
885	611
887	611
887	610
889	610
889	609
892	609
892	608
893	608
893	609
894	609
894	608
895	608
895	607
896	607
896	608
897	608
897	607
898	607
898	606
900	606
900	605
904	605
904	604
909	604
909	603
912	603
912	602
913	602
913	601
916	601
916	600
918	600
918	599
919	599
919	598
920	598
920	597
921	597
921	596
922	596
922	595
923	595
923	593
924	593
924	589
925	589
925	586
926	586
926	583
927	583
927	580
928	580
928	578
929	578
929	577
930	577
930	575
931	575
931	574
932	574
932	573
934	573
934	571
936	571
936	570
937	570
937	569
939	569
939	568
940	568
940	567
942	567
942	560
943	560
943	556
942	556
942	554
941	554
941	548
942	548
942	546
941	546
941	545
940	545
940	540
939	540
939	537
940	537
940	536
939	536
939	528
938	528
938	527
939	527
939	526
940	526
940	524
941	524
941	520
942	520
942	516
943	516
943	514
944	514
944	512
945	512
945	511
946	511
946	508
947	508
947	507
949	507
949	506
950	506
950	505
951	505
951	504
952	504
952	503
